Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
India,IND,1980,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.792918617822568
India,IND,1979,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.02145424453145
India,IND,1978,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.968899366588516
India,IND,1977,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.889642303345686
India,IND,1976,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.870230068812122
India,IND,1975,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.687739909270676
India,IND,1974,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.586422192365447
India,IND,1973,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.521420748949803
India,IND,1972,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.55379746835443
India,IND,1971,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.527243903742363
India,IND,1970,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.473541791942273
India,IND,1969,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.522966295591317
India,IND,1968,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.401276254232975
India,IND,1967,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.283159463487332
India,IND,1966,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.18146495591469
India,IND,1965,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.170124389651135
India,IND,1964,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.0146049364685264
India,IND,1963,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.00713962731145434
India,IND,1962,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.00766792761476331
India,IND,1961,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.00281206940187284
India,IND,1960,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
India,IND,2019,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.9145683790631
India,IND,2018,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.947066227336826
India,IND,2017,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.954109861649232
India,IND,2016,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.963984693046496
India,IND,2015,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.02587588944996
India,IND,2014,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.10230648107209
India,IND,2013,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.08766534814485
India,IND,2012,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.12017170594374
India,IND,2011,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.08682339590425
India,IND,2010,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.08078823288249
India,IND,2009,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.10544940167519
India,IND,2008,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.08530478371682
India,IND,2007,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.04996644135929
India,IND,2006,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.0276316271164
India,IND,2005,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.0385131817155
India,IND,2004,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.07069961254621
India,IND,2003,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.0768751397487
India,IND,2002,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.13130601427201
India,IND,2001,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.13631410724044
India,IND,2000,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.17154259734781
India,IND,1999,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.16915669773841
India,IND,1998,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.18071997700561
India,IND,1997,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.22825411602383
India,IND,1996,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.20748779301131
India,IND,1995,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.23789829806974
India,IND,1994,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.23788729165767
India,IND,1993,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.25381054308379
India,IND,1992,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.26284551780744
India,IND,1991,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.29154028077462
India,IND,1990,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.21136768992756
India,IND,2019,CO2 emissions (kt),EN.ATM.CO2E.KT,2456300.04882813
India,IND,2018,CO2 emissions (kt),EN.ATM.CO2E.KT,2451929.93164063
India,IND,2017,CO2 emissions (kt),EN.ATM.CO2E.KT,2320409.91210938
India,IND,2016,CO2 emissions (kt),EN.ATM.CO2E.KT,2195250
India,IND,2015,CO2 emissions (kt),EN.ATM.CO2E.KT,2158020.01953125
India,IND,2014,CO2 emissions (kt),EN.ATM.CO2E.KT,2147110.10742188
India,IND,2013,CO2 emissions (kt),EN.ATM.CO2E.KT,1972430.05371094
India,IND,2012,CO2 emissions (kt),EN.ATM.CO2E.KT,1909439.94140625
India,IND,2011,CO2 emissions (kt),EN.ATM.CO2E.KT,1756739.99023438
India,IND,2010,CO2 emissions (kt),EN.ATM.CO2E.KT,1659979.98046875
India,IND,2009,CO2 emissions (kt),EN.ATM.CO2E.KT,1564880.00488281
India,IND,2008,CO2 emissions (kt),EN.ATM.CO2E.KT,1424380.00488281
India,IND,2007,CO2 emissions (kt),EN.ATM.CO2E.KT,1336739.99023438
India,IND,2006,CO2 emissions (kt),EN.ATM.CO2E.KT,1215209.9609375
India,IND,2005,CO2 emissions (kt),EN.ATM.CO2E.KT,1136469.97070313
India,IND,2004,CO2 emissions (kt),EN.ATM.CO2E.KT,1085670.04394531
India,IND,2003,CO2 emissions (kt),EN.ATM.CO2E.KT,1011770.01953125
India,IND,2002,CO2 emissions (kt),EN.ATM.CO2E.KT,985450.012207031
India,IND,2001,CO2 emissions (kt),EN.ATM.CO2E.KT,953540
India,IND,2000,CO2 emissions (kt),EN.ATM.CO2E.KT,937860
India,IND,1999,CO2 emissions (kt),EN.ATM.CO2E.KT,901330
India,IND,1998,CO2 emissions (kt),EN.ATM.CO2E.KT,836270
India,IND,1997,CO2 emissions (kt),EN.ATM.CO2E.KT,819270
India,IND,1996,CO2 emissions (kt),EN.ATM.CO2E.KT,774070
India,IND,1995,CO2 emissions (kt),EN.ATM.CO2E.KT,737860
India,IND,1994,CO2 emissions (kt),EN.ATM.CO2E.KT,685900
India,IND,1993,CO2 emissions (kt),EN.ATM.CO2E.KT,651350
India,IND,1992,CO2 emissions (kt),EN.ATM.CO2E.KT,626290
India,IND,1991,CO2 emissions (kt),EN.ATM.CO2E.KT,607230
India,IND,1990,CO2 emissions (kt),EN.ATM.CO2E.KT,563580
India,IND,2016,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,648956.324
India,IND,2015,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,599316.145
India,IND,2014,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,510915.776
India,IND,2013,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,461172.921
India,IND,2012,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,435357.241
India,IND,2011,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,412508.164
India,IND,2010,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,414257.323
India,IND,2009,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,454836.345
India,IND,2008,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,403403.003
India,IND,2007,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,335739.519
India,IND,2006,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,316902.14
India,IND,2005,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,300011.938
India,IND,2004,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,296858.318
India,IND,2003,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,293851.378
India,IND,2002,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,284834.225
India,IND,2001,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,298068.428
India,IND,2000,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,303752.278
India,IND,1999,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,285483.284
India,IND,1998,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,263107.25
India,IND,1997,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,244401.883
India,IND,1996,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,243360.455
India,IND,1995,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,216459.343
India,IND,1994,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,199118.1
India,IND,1993,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,187031.668
India,IND,1992,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,188208.775
India,IND,1991,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,166558.807
India,IND,1990,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,158297.056
India,IND,1989,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,150838.378
India,IND,1988,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,133724.489
India,IND,1987,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,127776.615
India,IND,1986,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,121957.086
India,IND,1985,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,116856.289
India,IND,1984,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,106192.653
India,IND,1983,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,99251.022
India,IND,1982,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,94483.922
India,IND,1981,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,89786.495
India,IND,1980,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,83244.567
India,IND,1979,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,82731.187
India,IND,1978,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,75378.852
India,IND,1977,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,68613.237
India,IND,1976,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,63490.438
India,IND,1975,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,61887.959
India,IND,1974,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,60677.849
India,IND,1973,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,61799.951
India,IND,1972,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,58925.023
India,IND,1971,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,55489.044
India,IND,1970,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,49372.488
India,IND,1969,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,45386.459
India,IND,1968,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,42284.177
India,IND,1967,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,32724.308
India,IND,1966,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,35705.579
India,IND,1965,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,30839.47
India,IND,1964,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,28144.225
India,IND,1963,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,27128.466
India,IND,1962,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,24906.264
India,IND,1961,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,21327.272
India,IND,1960,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19460.769
India,IND,2016,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,29.7239164926166
India,IND,2015,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.8723174837924
India,IND,2014,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,23.909539466603
India,IND,2013,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,23.4477616546591
India,IND,2012,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,22.8106509585711
India,IND,2011,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,23.4273150840527
India,IND,2010,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,24.8756881901868
India,IND,2009,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,28.9976184707975
India,IND,2008,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,28.3312500351153
India,IND,2007,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,25.1283226554899
India,IND,2006,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.0985908997323
India,IND,2005,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.3691122752123
India,IND,2004,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.3051001204941
India,IND,2003,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,28.9255114234809
India,IND,2002,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,28.8430959059472
India,IND,2001,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,31.2480005870759
India,IND,2000,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,32.3082291500473
India,IND,1999,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,31.5768655775421
India,IND,1998,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,31.3286319850446
India,IND,1997,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,29.7514100160686
India,IND,1996,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,31.3318126223092
India,IND,1995,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,29.2078454999325
India,IND,1994,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,28.9436877680064
India,IND,1993,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,28.6651751038362
India,IND,1992,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,29.8620846952052
India,IND,1991,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.4243104356703
India,IND,1990,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,28.1426994737591
India,IND,1989,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.0511599333743
India,IND,1988,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,25.3475408012901
India,IND,1987,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.1579461001426
India,IND,1986,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.6530962245855
India,IND,1985,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.387735808517
India,IND,1984,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.3608525996542
India,IND,1983,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.210489618841
India,IND,1982,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.0233987435368
India,IND,1981,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.4983441916842
India,IND,1980,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.5096399752432
India,IND,1979,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.8658152489409
India,IND,1978,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.6265981010609
India,IND,1977,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,24.5880312228968
India,IND,1976,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,24.0689511364426
India,IND,1975,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,24.5390834011865
India,IND,1974,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.1550620406228
India,IND,1973,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.5470341130126
India,IND,1972,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,27.0485456504175
India,IND,1971,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.9535633494238
India,IND,1970,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,25.3006614552014
India,IND,1969,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,23.7968891196093
India,IND,1968,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,22.5712999393192
India,IND,1967,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,18.9993612944433
India,IND,1966,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,20.7873444204863
India,IND,1965,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,18.5811184021564
India,IND,1964,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,18.6821478993233
India,IND,1963,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,17.6063209500464
India,IND,1962,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,17.3601881198241
India,IND,1961,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,16.3549956412924
India,IND,1960,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,16.1390384089043
India,IND,2019,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.79762011876852
India,IND,2018,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.8126964996263
India,IND,2017,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.7333608444622
India,IND,2016,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.6573963079756
India,IND,2015,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.64715191355484
India,IND,2014,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.65723127096964
India,IND,2013,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.53994783935657
India,IND,2012,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.50850825170152
India,IND,2011,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.40506833301091
India,IND,2010,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.34489614702866
India,IND,2009,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.28508361160037
India,IND,2008,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.18632121001379
India,IND,2007,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.12975768280879
India,IND,2006,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.0426634532911
India,IND,2005,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.990292909581993
India,IND,2004,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.96109020095844
India,IND,2003,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.910255466269211
India,IND,2002,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.901339541648522
India,IND,2001,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.887013875926229
India,IND,2000,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.887641212003517
India,IND,1999,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.868284687641883
India,IND,1998,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.820287851108179
India,IND,1997,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.818533297113665
India,IND,1996,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.787965577544535
India,IND,1995,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.765476409326506
India,IND,1994,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.725358157831311
India,IND,1993,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.702336947126766
India,IND,1992,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.688755269235149
India,IND,1991,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.681306246656342
India,IND,1990,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.645361648544554
India,IND,2019,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.257845776421082
India,IND,2018,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.271783961139942
India,IND,2017,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.280346543919482
India,IND,2016,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.28380730718644
India,IND,2015,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.301407933837157
India,IND,2014,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.316635178729271
India,IND,2013,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.304504007105977
India,IND,2012,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.31031882219388
India,IND,2011,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.312677277165876
India,IND,2010,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.317401434361063
India,IND,2009,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.328545367083319
India,IND,2008,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.324625733409922
India,IND,2007,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.320079052032007
India,IND,2006,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.321736566859738
India,IND,2005,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.335175993866284
India,IND,2004,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.356400316459678
India,IND,2003,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.368078364414583
India,IND,2002,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.394314533011923
India,IND,2001,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.402232815060587
India,IND,2000,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.424046067931102
India,IND,1999,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.43276987968273
India,IND,1998,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.443209145126986
India,IND,1997,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.46624142129273
India,IND,1996,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.466262669076697
India,IND,1995,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.486757591917983
India,IND,1994,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.496959996794781
India,IND,1993,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.514101225543984
India,IND,1992,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.530079602482752
India,IND,1991,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.554478758820418
India,IND,1990,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.53764656061338
India,IND,2019,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.268728051720572
India,IND,2018,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.278276909577057
India,IND,2017,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.280346543919482
India,IND,2016,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.2832480702167
India,IND,2015,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.301433589210038
India,IND,2014,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.323891225455353
India,IND,2013,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.3195892145652
India,IND,2012,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.329140572779417
India,IND,2011,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.319341823347181
